token,count,len,noise_reason,label,review_flag,document_support,candidate_source,extra_filter_reason,candidate_status
chibereko,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chibharo,7,8,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
chibhorani,10,10,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
chichauraya,3,11,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chidzidzo,4,9,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
chienda,6,7,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
chigaro,7,7,,shona_candidate,,7,deterministic,already_in_base_lexicon,already_in_base_lexicon
chihure,6,7,,shona_candidate,,6,deterministic,already_in_base_lexicon,already_in_base_lexicon
chii,80,4,,shona_candidate,,71,deterministic,already_in_base_lexicon,already_in_base_lexicon
chiiko,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
chiita,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chikafu,83,7,,shona_candidate,,81,deterministic,already_in_base_lexicon,already_in_base_lexicon
chikamu,5,7,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
chikomana,6,9,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
chikonzero,5,10,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
chikoro,21,7,,shona_candidate,,20,deterministic,already_in_base_lexicon,already_in_base_lexicon
chikuru,10,7,,shona_candidate,,10,deterministic,already_in_base_lexicon,already_in_base_lexicon
chikwata,7,8,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
chimiro,3,7,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
chimukai,5,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
chimunya,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chimwe,32,6,,shona_candidate,,31,deterministic,,candidate_missing_from_base_lexicon
chinangwa,8,9,,shona_candidate,,7,deterministic,already_in_base_lexicon,already_in_base_lexicon
chinenge,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
chingoti,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
chingwa,9,7,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
chinhu,59,6,,shona_candidate,,56,deterministic,already_in_base_lexicon,already_in_base_lexicon
chinobva,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
chinoda,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chinodiwa,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chinonzi,6,8,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
chinopa,4,7,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
chinorwadza,5,11,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
chinyararire,3,12,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chipatara,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chipo,9,5,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
chirango,4,8,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
chirevo,6,7,,shona_candidate,,6,deterministic,already_in_base_lexicon,already_in_base_lexicon
chiri,37,5,,shona_candidate,,33,deterministic,,candidate_missing_from_base_lexicon
chiriko,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chirungu,15,8,,shona_candidate,,14,deterministic,,candidate_missing_from_base_lexicon
chishamiso,3,10,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
chisina,4,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chiso,3,5,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
chitatu,3,7,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
chitowamombe,6,12,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
chiuno,4,6,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
chivako,5,7,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
chivakwa,5,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
chiya,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
chiyero,3,7,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
chokuda,5,7,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
chokwadi,76,8,,shona_candidate,,74,deterministic,already_in_base_lexicon,already_in_base_lexicon
chose,10,5,english_frequency,noise_rule,,10,rag_recovered,,candidate_missing_from_base_lexicon
cnr,5,3,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
collabo,6,7,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
condevproperty,5,14,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
dambudziko,16,10,,shona_candidate,,16,deterministic,already_in_base_lexicon,already_in_base_lexicon
denga,9,5,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
deno,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
dhigirii,3,8,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
dhiri,11,5,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
dhodhi,5,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
dhongi,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dhora,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dhuma,4,5,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
diki,8,4,,shona_candidate,,6,deterministic,already_in_base_lexicon,already_in_base_lexicon
dnt,7,3,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
dololo,5,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
dongo,3,5,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
doro,24,4,,shona_candidate,,23,deterministic,already_in_base_lexicon,already_in_base_lexicon
dovi,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dumbu,3,5,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
duzvi,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
dza,8,3,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
dzachamisa,3,10,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
dzacho,8,6,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
dzakanaka,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzakawanda,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzake,11,5,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
dzako,12,5,,shona_candidate,,12,deterministic,,candidate_missing_from_base_lexicon
dzana,5,5,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
dzanga,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzangu,11,6,,shona_candidate,,11,deterministic,,candidate_missing_from_base_lexicon
dzava,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzave,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzavo,10,5,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
dze,7,3,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
dzedu,12,5,,shona_candidate,,12,deterministic,,candidate_missing_from_base_lexicon
dzega,4,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzekuti,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
dzekwababa,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzema,5,5,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
dzenyu,11,6,,shona_candidate,,11,deterministic,,candidate_missing_from_base_lexicon
dzese,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
dzevanhu,5,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
dzi,3,3,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzidza,4,6,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
dzidzai,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzidziso,3,8,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
dzikama,6,7,,shona_candidate,,6,deterministic,already_in_base_lexicon,already_in_base_lexicon
dzimba,11,6,,shona_candidate,,11,deterministic,,candidate_missing_from_base_lexicon
dzimwe,21,6,,shona_candidate,,20,deterministic,,candidate_missing_from_base_lexicon
dzine,6,5,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
dzinenge,4,8,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
dzino,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzinoita,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzinosvika,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzinoti,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dziri,12,5,,shona_candidate,,12,deterministic,,candidate_missing_from_base_lexicon
dziriko,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dziripo,9,7,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
dzisina,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dziya,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
dziye,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
dzoka,4,5,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
dzokera,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
dzose,13,5,,shona_candidate,,13,deterministic,,candidate_missing_from_base_lexicon
dzungu,6,6,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
dzvanya,12,7,,shona_candidate,,12,deterministic,,candidate_missing_from_base_lexicon
econet,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
edu,26,3,english_frequency,noise_rule,,26,rag_recovered,,candidate_missing_from_base_lexicon
edworks,4,7,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
edzimba,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
edzimhosva,3,10,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
eeh,7,3,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
ega,16,3,,shona_candidate,,15,deterministic,,candidate_missing_from_base_lexicon
eharare,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
ehe,27,3,,shona_candidate,,27,deterministic,already_in_base_lexicon,already_in_base_lexicon
ehee,6,4,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
eheka,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
ehuku,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
ehupenyu,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
eish,11,4,,shona_candidate,,11,deterministic,,candidate_missing_from_base_lexicon
ekare,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
eke,10,3,english_frequency,noise_rule,,10,rag_recovered,,candidate_missing_from_base_lexicon
eku,3,3,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
ekunze,6,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
ekutanga,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
emuharare,8,9,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
emunhumutapa,4,12,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
endai,12,5,,shona_candidate,,12,deterministic,,candidate_missing_from_base_lexicon
ende,18,4,,shona_candidate,,17,deterministic,,candidate_missing_from_base_lexicon
endesa,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
enyika,25,6,,shona_candidate,,21,deterministic,,candidate_missing_from_base_lexicon
enyu,25,4,,shona_candidate,,25,deterministic,,candidate_missing_from_base_lexicon
epasi,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
epworth,6,7,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
ese,37,3,english_frequency,noise_rule,,37,rag_recovered,,candidate_missing_from_base_lexicon
esolar,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
ezuva,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
ezvematongerwo,3,14,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
ezvinhu,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
faindi,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
famba,11,5,,shona_candidate,,11,deterministic,already_in_base_lexicon,already_in_base_lexicon
fambai,8,6,,shona_candidate,,7,deterministic,already_in_base_lexicon,already_in_base_lexicon
farai,4,5,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
fona,8,4,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
fone,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
fonera,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
foni,9,4,,shona_candidate,,8,deterministic,already_in_base_lexicon,already_in_base_lexicon
futi,125,4,,shona_candidate,suspected_non_content_seed,117,deterministic,,candidate_missing_from_base_lexicon
gadheni,4,7,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
gadzira,8,7,,shona_candidate,,7,deterministic,already_in_base_lexicon,already_in_base_lexicon
gafa,9,4,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
gaffa,5,5,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
ganda,4,5,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
gango,4,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
gara,18,4,,shona_candidate,,16,deterministic,already_in_base_lexicon,already_in_base_lexicon
garai,10,5,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
garo,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
gejo,4,4,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
girazi,5,6,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
godo,5,4,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
gokwe,5,5,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
gomba,5,5,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
goridhe,7,7,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
gotwe,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
gpzvhrk,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
guestandtannerrealestate,3,24,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
guka,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
gulez,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
gumi,11,4,,shona_candidate,,11,deterministic,already_in_base_lexicon,already_in_base_lexicon
gumiguru,9,8,,shona_candidate,,8,deterministic,already_in_base_lexicon,already_in_base_lexicon
gunyana,13,7,,shona_candidate,,13,deterministic,already_in_base_lexicon,already_in_base_lexicon
guru,15,4,english_frequency,noise_rule,,14,rag_recovered,,candidate_missing_from_base_lexicon
guta,18,4,,shona_candidate,,18,deterministic,already_in_base_lexicon,already_in_base_lexicon
gutu,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
gvt,12,3,,shona_candidate,,12,deterministic,,candidate_missing_from_base_lexicon
gwara,8,5,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
gweta,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
haadi,8,5,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
haagone,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
haaite,6,6,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
haana,67,5,,shona_candidate,,63,deterministic,,candidate_missing_from_base_lexicon
haapinde,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
haasati,7,7,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
haasi,46,5,,shona_candidate,,45,deterministic,,candidate_missing_from_base_lexicon
